gene_name	mag_id	e_value	gene_callers_id	length
RNA_pol_L_2	WA_MAG_00065	3.7e-13	936410	258
TruD	WA_MAG_00065	6.9e-113	936411	1398
eIF-6	WA_MAG_00065	1e-52	415894	666
Ribosomal_L16	WA_MAG_00065	4.3e-33	769039	540
TIM	WA_MAG_00065	7.8e-07	950937	660
PTH2	WA_MAG_00065	2.1e-42	778547	369
Ribosom_S12_S23	WA_MAG_00065	6.9e-47	257099	474
Ribosomal_S7	WA_MAG_00065	2.8e-31	257100	627
FbpA	WA_MAG_00065	4.8e-65	1493670	2073
Ribosomal_S8e	WA_MAG_00065	3.2e-26	262101	375
Archease	WA_MAG_00065	1.3e-18	89022	468
RtcB	WA_MAG_00065	1.1e-129	89050	1416
DUF359	WA_MAG_00065	1.2e-33	450324	990
Ribosomal_S28e	WA_MAG_00065	2.3e-29	279605	225
NDK	WA_MAG_00065	8.4e-56	279606	447
Ribosomal_S13	WA_MAG_00065	1.8e-37	456946	462
Ribosomal_S11	WA_MAG_00065	5.8e-34	456948	384
Ribosomal_L13	WA_MAG_00065	2.1e-12	113440	489
Ribosomal_S9	WA_MAG_00065	1e-33	113441	435
RNA_pol_N	WA_MAG_00065	3e-30	113442	204
PPS_PS	WA_MAG_00065	1.2e-54	818230	753
Rib_5-P_isom_A	WA_MAG_00065	1.8e-65	822333	708
Ribosomal_L37ae	WA_MAG_00065	1.3e-30	298386	360
RNA_pol_Rpb6	WA_MAG_00065	6.6e-13	687338	297
V_ATPase_I	WA_MAG_00065	2.3e-35	687355	2037
vATP-synt_E	WA_MAG_00065	1.7e-16	687357	564
Prefoldin	WA_MAG_00065	2.1e-17	167701	501
Ribosomal_L1	WA_MAG_00065	1.4e-40	173751	645
AdoHcyase	WA_MAG_00065	1.3e-70	1582452	1293
Ribosomal_S2	WA_MAG_00066	8.6e-71	1237058	558
Ribosomal_L3	WA_MAG_00066	1.3e-17	1248066	687
Ribosomal_L4	WA_MAG_00066	4.1e-51	1248067	663
Ribosomal_L23	WA_MAG_00066	4.6e-27	1248068	279
Ribosomal_S19	WA_MAG_00066	2.2e-37	1248070	282
Ribosomal_L22	WA_MAG_00066	4.8e-33	1248071	354
Ribosomal_L16	WA_MAG_00066	6.1e-43	1248073	420
Ribosomal_L29	WA_MAG_00066	8.1e-16	1248074	210
Ribosomal_S17	WA_MAG_00066	5.2e-28	1248075	273
Ribosomal_L14	WA_MAG_00066	7.2e-50	1248076	387
tRNA-synt_1c	WA_MAG_00066	2.1e-55	558875	1356
Ribosomal_S7	WA_MAG_00066	1.9e-60	397599	495
tRNA-synt_His	WA_MAG_00066	5e-23	1283719	411
Ribosomal_L6	WA_MAG_00066	1.9e-29	1460985	555
Ribosomal_S8	WA_MAG_00066	3.1e-40	1460986	399
AdoHcyase	WA_MAG_00066	1.6e-101	1115245	1023
tRNA-synt_His	WA_MAG_00066	2.9e-47	778933	1236
NDK	WA_MAG_00066	1.4e-28	1312951	210
Ham1p_like	WA_MAG_00066	9.5e-34	437855	408
Ribosomal_L1	WA_MAG_00066	3e-44	265865	687
Ribosomal_S11	WA_MAG_00066	3.6e-44	1533774	372
Ribosomal_S13	WA_MAG_00066	9e-33	1533775	378
Ribosomal_S9	WA_MAG_00066	9.2e-36	1187766	462
Ribosomal_L13	WA_MAG_00066	3.5e-51	1187767	429
TruD	WA_MAG_00066	8.4e-12	133211	438
RNase_HII	WA_MAG_00066	2e-07	496435	468
NDK	WA_MAG_00066	2.2e-53	1212429	474
SecY	WA_MAG_00066	1.2e-76	867798	1107
tRNA-synt_1d	WA_MAG_00066	1.1e-14	348333	633
AdoHcyase	WA_MAG_00067	5.3e-73	527205	1266
CarS-like	WA_MAG_00067	1.4e-31	355171	678
Ribosomal_L16	WA_MAG_00067	3e-32	1417620	561
Ribosomal_L44	WA_MAG_00067	4.1e-28	1417627	285
Ribosomal_L22	WA_MAG_00067	1.5e-21	1599085	597
Ribosomal_S19	WA_MAG_00067	7.4e-30	1599086	492
Ribosomal_L23	WA_MAG_00067	1.2e-18	1599088	258
Ribosomal_L4	WA_MAG_00067	3e-43	1599089	882
Ribosomal_L3	WA_MAG_00067	3.5e-87	1599090	1020
Ribosom_S12_S23	WA_MAG_00067	1.1e-46	1072437	540
Ribosomal_S7	WA_MAG_00067	7.9e-35	1072438	630
RtcB	WA_MAG_00067	2.4e-134	1427296	1476
FbpA	WA_MAG_00067	9.3e-51	25317	1020
RNA_pol_Rpb6	WA_MAG_00067	7.7e-13	1444659	285
TIM	WA_MAG_00067	7.9e-08	42885	729
RNase_HII	WA_MAG_00067	2.1e-40	1630161	720
tRNA-synt_1c	WA_MAG_00067	1.5e-58	1630162	1713
Ribosomal_S15	WA_MAG_00067	1.5e-12	1630167	459
Ribosomal_S17e	WA_MAG_00067	8.5e-16	578732	201
Ribosomal_L31e	WA_MAG_00067	4e-14	578733	309
dsDNA_bind	WA_MAG_00067	1.1e-17	578734	360
Ribosomal_S19e	WA_MAG_00067	7.6e-47	578735	492
Archease	WA_MAG_00067	1.9e-18	578755	495
tRNA-synt_His	WA_MAG_00067	4.1e-59	1466586	1362
Prefoldin	WA_MAG_00067	2e-12	1647587	567
Rib_5-P_isom_A	WA_MAG_00067	3.5e-64	242160	708
V_ATPase_I	WA_MAG_00067	2.6e-35	417782	1788
vATP-synt_E	WA_MAG_00067	3.6e-14	417784	564
CTP-dep_RFKase	WA_MAG_00067	8.4e-27	775819	468
Adenylsucc_synt	WA_MAG_00067	6.4e-150	779172	1305
PyrI	WA_MAG_00067	1.2e-34	958774	477
DUF359	WA_MAG_00067	1.5e-33	433665	1023
ATP-synt_D	WA_MAG_00067	1.9e-54	1492407	618
HMG-CoA_red	WA_MAG_00067	5.3e-110	1492415	1320
DUF357	WA_MAG_00067	1.2e-22	1492418	300
Diphthamide_syn	WA_MAG_00067	1.5e-69	1492423	1110
Ribosomal_S24e	WA_MAG_00067	1.1e-16	793146	369
Spt4	WA_MAG_00067	6e-17	793147	219
eIF-6	WA_MAG_00067	1.4e-51	793152	663
PTH2	WA_MAG_00067	6.1e-38	1150506	372
PTH2	WA_MAG_00067	4.1e-38	1150507	375
Ribosomal_S11	WA_MAG_00067	4.6e-34	1150515	384
Ribosomal_S13	WA_MAG_00067	3.7e-38	1150517	468
SecY	WA_MAG_00067	9.6e-70	444253	1935
Ribosomal_L5e	WA_MAG_00067	4.1e-27	444257	510
Ribosomal_L32e	WA_MAG_00067	4.6e-37	444259	423
Ribosomal_S2	WA_MAG_00067	7.4e-25	1681185	609
RNA_pol_L_2	WA_MAG_00067	2.1e-12	1361021	258
TruD	WA_MAG_00067	8.5e-118	1361022	1401
Ham1p_like	WA_MAG_00067	6.2e-38	840117	666
tRNA-synt_1d	WA_MAG_00067	2.2e-30	1725529	1782
Trm56	WA_MAG_00067	3e-38	1725540	606
PPS_PS	WA_MAG_00067	1.2e-60	681497	744
DNA_primase_lrg	WA_MAG_00067	9.2e-18	523262	1263
Ribosomal_L21e	WA_MAG_00067	1.5e-32	1582086	291
DUF655	WA_MAG_00067	3.3e-23	1582088	786
tRNA-synt_1d	WA_MAG_00068	8.3e-27	351618	999
TIM	WA_MAG_00068	5.6e-16	1584510	129
Ribosomal_S11	WA_MAG_00068	3.6e-40	190063	303
tRNA-synt_His	WA_MAG_00068	4.7e-09	1612034	330
tRNA-synt_His	WA_MAG_00068	1.6e-39	205994	1380
tRNA-synt_1c	WA_MAG_00068	1.6e-93	754941	2028
Ribosomal_L13	WA_MAG_00068	1.9e-55	1120171	456
Ribosomal_S9	WA_MAG_00068	3.2e-51	1120172	387
Ribosomal_S2	WA_MAG_00068	2.7e-90	1120173	771
Ribosomal_L1	WA_MAG_00068	1.9e-53	788232	696
AdoHcyase	WA_MAG_00068	7.2e-138	277068	1317
tRNA-synt_1c	WA_MAG_00068	4.3e-98	104900	1500
Adenylsucc_synt	WA_MAG_00068	1.4e-147	105335	1047
tRNA-synt_1d	WA_MAG_00068	3.5e-14	1689179	729
Ribosomal_S15	WA_MAG_00068	9.6e-35	1526548	270
Ribosom_S12_S23	WA_MAG_00068	7.6e-47	1201224	375
Ribosomal_S7	WA_MAG_00068	2.6e-63	1201225	477
Ribosomal_L3	WA_MAG_00068	8.1e-21	1201228	618
Ribosomal_L4	WA_MAG_00068	2.3e-62	1201229	630
Ribosomal_L23	WA_MAG_00068	2.5e-29	1201230	291
Ribosomal_S19	WA_MAG_00068	1.5e-38	1201232	279
Ribosomal_L22	WA_MAG_00068	1.3e-31	1201233	414
Ribosomal_L16	WA_MAG_00068	1.3e-51	1201235	420
Ribosomal_L29	WA_MAG_00068	2.5e-21	1201236	192
Ribosomal_S17	WA_MAG_00068	1.3e-31	1201237	258
Ribosomal_L14	WA_MAG_00068	8.5e-58	1201238	369
Ribosomal_S8	WA_MAG_00068	4.3e-53	1201243	399
Ribosomal_L6	WA_MAG_00068	2.3e-36	1201244	543
RNase_HII	WA_MAG_00068	3.1e-40	1217420	600
SecY	WA_MAG_00069	1.8e-108	881273	1524
Ribosomal_S13	WA_MAG_00069	1e-35	881275	396
NDK	WA_MAG_00069	2e-50	1431402	426
AdoHcyase	WA_MAG_00069	1.6e-14	35579	183
Ribosomal_S19	WA_MAG_00069	6.9e-39	916007	270
Ribosomal_L23	WA_MAG_00069	3.5e-26	916009	288
Ribosomal_L4	WA_MAG_00069	9.7e-56	916010	615
Ribosomal_L3	WA_MAG_00069	1.1e-22	916011	633
Adenylsucc_synt	WA_MAG_00069	1.4e-176	1453545	1278
tRNA-synt_1c	WA_MAG_00069	1.9e-79	1285256	1362
Ribosomal_S15	WA_MAG_00069	1.1e-34	61040	258
Ribosomal_S2	WA_MAG_00069	7.6e-86	1469291	723
Ribosomal_L22	WA_MAG_00069	2.7e-34	764386	399
Ribosomal_L16	WA_MAG_00069	3.4e-51	764388	408
Ribosomal_L29	WA_MAG_00069	1.1e-22	764389	213
Ribosomal_S17	WA_MAG_00069	2.1e-26	764390	279
Ribosomal_L14	WA_MAG_00069	5.8e-51	764391	366
Ribosomal_S8	WA_MAG_00069	1.2e-46	764394	399
Ribosomal_L6	WA_MAG_00069	2.6e-38	764395	540
TIM	WA_MAG_00069	7.5e-95	1307648	762
RNase_HII	WA_MAG_00069	2e-30	621578	939
Ribosomal_L1	WA_MAG_00069	2.2e-50	461277	699
tRNA-synt_His	WA_MAG_00069	2.5e-47	288646	1311
tRNA-synt_1c	WA_MAG_00069	9.6e-102	1367933	1689
AdoHcyase	WA_MAG_00069	6.7e-155	1042065	1413
tRNA-synt_1c	WA_MAG_00069	2.6e-57	1403978	822
Ribosomal_S13	WA_MAG_00070	3.3e-34	1424881	390
Ribosomal_S11	WA_MAG_00070	7.9e-47	1424882	384
RNase_HII	WA_MAG_00070	7.2e-47	570973	588
Ribosomal_L4	WA_MAG_00070	6.5e-60	766300	627
Ribosomal_L3	WA_MAG_00070	5.2e-22	766301	630
Ribosom_S12_S23	WA_MAG_00070	6.1e-44	72475	378
Ribosomal_S7	WA_MAG_00070	1.2e-61	72476	468
Ribosomal_S19	WA_MAG_00070	7.9e-12	1305751	96
Ribosomal_L22	WA_MAG_00070	8.9e-29	1305752	399
Ribosomal_L16	WA_MAG_00070	6.8e-54	1305754	420
Ribosomal_L29	WA_MAG_00070	4.6e-17	1305755	210
Ribosomal_S17	WA_MAG_00070	1.8e-33	1305756	270
Ribosomal_L14	WA_MAG_00070	1.6e-59	1305757	369
Ribosomal_L6	WA_MAG_00070	1.8e-39	954396	552
Ribosomal_S8	WA_MAG_00070	2.1e-51	954397	399
Ribosomal_S15	WA_MAG_00070	2.9e-32	800648	273
tRNA-synt_His	WA_MAG_00070	1.1e-39	99715	1377
tRNA-synt_1d	WA_MAG_00070	4.6e-47	802190	1467
Ribosomal_S2	WA_MAG_00070	3.2e-92	119680	822
SecY	WA_MAG_00070	9.9e-20	1528044	351
AdoHcyase	WA_MAG_00070	3.8e-138	481504	1317
RNA_pol_Rpb6	WA_MAG_00070	2.9e-07	1717788	339
Adenylsucc_synt	WA_MAG_00070	4.9e-171	319551	1284
tRNA-synt_1c	WA_MAG_00070	9.9e-93	1030453	1314
Ham1p_like	WA_MAG_00070	1.4e-60	871391	798
Ribosomal_S13	WA_MAG_00071	6.4e-35	530426	384
Ribosomal_S11	WA_MAG_00071	5.1e-48	530427	384
Ribosomal_S2	WA_MAG_00071	4.9e-39	742557	414
tRNA-synt_1d	WA_MAG_00071	1.7e-89	1461374	1587
RNase_HII	WA_MAG_00071	6.9e-12	935824	972
tRNA-synt_His	WA_MAG_00071	3e-13	1467788	429
tRNA-synt_His	WA_MAG_00071	2e-15	1467789	639
Ribosomal_S15	WA_MAG_00071	8.8e-37	71677	270
Ribosom_S12_S23	WA_MAG_00071	3.2e-32	82715	246
Ribosomal_S7	WA_MAG_00071	1.1e-58	82716	471
TIM	WA_MAG_00071	9.3e-94	971356	762
FbpA	WA_MAG_00071	2.9e-14	446901	1347
tRNA-synt_1c	WA_MAG_00071	1.7e-28	458156	765
NDK	WA_MAG_00071	1.1e-53	1516937	459
Ribosomal_L3	WA_MAG_00071	1e-13	1174307	330
Ribosomal_L4	WA_MAG_00071	2.7e-58	1174308	645
Ribosomal_L23	WA_MAG_00071	7e-30	1174309	327
NDK	WA_MAG_00071	6.5e-54	1709868	459
Ribosomal_S19	WA_MAG_00071	1e-35	829172	270
Ribosomal_L22	WA_MAG_00071	7.1e-29	829173	348
Ribosomal_L16	WA_MAG_00071	1.5e-28	829175	270
SecY	WA_MAG_00071	5.2e-107	1362802	1236
Ribosomal_L1	WA_MAG_00071	9.4e-58	659320	678
Ribosomal_L16	WA_MAG_00071	3.1e-18	1214915	183
Ribosomal_L29	WA_MAG_00071	1.1e-17	1214916	219
Ribosomal_S17	WA_MAG_00071	1.1e-28	1214917	309
Ribosomal_L14	WA_MAG_00071	1.7e-56	1214918	369
Ribosomal_S8	WA_MAG_00071	6.5e-49	1214920	396
Adenylsucc_synt	WA_MAG_00071	1.2e-138	1039003	1101
Ribosomal_S2	WA_MAG_00071	5.6e-26	348193	267
tRNA-synt_1c	WA_MAG_00071	9.6e-112	1755643	1701
Ham1p_like	WA_MAG_00072	2.4e-61	1055520	579
Ribosomal_S9	WA_MAG_00072	1.6e-49	1244866	393
Ribosomal_L13	WA_MAG_00072	4.1e-42	1244867	291
tRNA-synt_1d	WA_MAG_00072	5.4e-30	364642	1755
tRNA-synt_1c	WA_MAG_00072	6.2e-115	191686	1497
RNase_HII	WA_MAG_00072	1.4e-46	894907	564
RNA_pol_Rpb6	WA_MAG_00072	3.6e-20	375845	291
Ribosomal_S15	WA_MAG_00072	5.9e-38	1445797	270
tRNA-synt_1c	WA_MAG_00072	7.1e-24	575908	684
tRNA-synt_1c	WA_MAG_00072	9e-104	1462706	1668
Ribosomal_S11	WA_MAG_00072	1.6e-52	404779	384
Ribosomal_S13	WA_MAG_00072	1.1e-34	404780	357
SecY	WA_MAG_00072	4.1e-117	404782	1332
Ribosomal_L6	WA_MAG_00072	3.8e-40	404787	534
Ribosomal_S8	WA_MAG_00072	3.2e-49	404788	396
Ribosomal_L14	WA_MAG_00072	3.4e-56	404792	369
Ribosomal_S17	WA_MAG_00072	9.5e-36	404793	264
Ribosomal_L29	WA_MAG_00072	6.4e-23	404794	186
Ribosomal_L16	WA_MAG_00072	1.6e-49	404795	414
Ribosomal_L22	WA_MAG_00072	1.1e-36	404797	336
Ribosomal_S19	WA_MAG_00072	1.7e-38	404798	282
Ribosomal_L23	WA_MAG_00072	5.6e-35	404800	294
Ribosomal_L4	WA_MAG_00072	6.7e-68	404801	606
Ribosomal_L3	WA_MAG_00072	3.2e-20	404802	639
Ribosomal_S2	WA_MAG_00072	6.5e-96	611769	756
TruD	WA_MAG_00072	2.1e-43	1692095	981
Adenylsucc_synt	WA_MAG_00072	3.3e-160	1216226	1218
Ribosomal_S19	WA_MAG_00073	8.5e-37	53740	228
Ribosomal_L23	WA_MAG_00073	1.9e-26	53742	339
Ribosomal_L4	WA_MAG_00073	2.3e-47	53743	537
Ribosomal_L3	WA_MAG_00073	6.3e-22	53744	654
Ribosomal_S8	WA_MAG_00073	6.6e-48	1484517	396
Ribosomal_L6	WA_MAG_00073	6.2e-37	1484518	543
Ribosomal_S15	WA_MAG_00073	3.5e-35	277185	270
Ribosomal_S2	WA_MAG_00073	1e-79	1339455	705
Adenylsucc_synt	WA_MAG_00073	4.7e-150	639523	1251
tRNA-synt_1d	WA_MAG_00073	2.4e-125	1179312	1380
Ribosomal_S11	WA_MAG_00073	1.4e-29	1365072	318
Ribosomal_S13	WA_MAG_00073	4.9e-34	1365073	375
SecY	WA_MAG_00073	1e-107	1365074	1374
Ribosomal_S15	WA_MAG_00073	1.4e-15	314544	276
Ham1p_like	WA_MAG_00073	5e-59	316979	603
TIM	WA_MAG_00073	2.9e-52	1200983	417
V_ATPase_I	WA_MAG_00073	1.8e-10	1380984	1350
Ribosomal_L1	WA_MAG_00073	3.2e-15	149017	297
tRNA-synt_1c	WA_MAG_00073	7e-112	325807	1401
NDK	WA_MAG_00073	1.2e-58	509130	426
RNase_HII	WA_MAG_00073	4.7e-09	1041422	120
tRNA-synt_His	WA_MAG_00073	1.4e-46	688037	1290
Ribosom_S12_S23	WA_MAG_00073	5.1e-44	1576380	375
Ribosomal_S7	WA_MAG_00073	7.2e-59	1576381	474
Ribosomal_S2	WA_MAG_00074	8.3e-89	1454371	870
Ribosomal_L1	WA_MAG_00074	7e-56	1633282	681
Ribosomal_L4	WA_MAG_00074	6.3e-62	1674877	618
Ribosomal_L23	WA_MAG_00074	2e-33	1674878	312
Ribosomal_S19	WA_MAG_00074	1.1e-36	1674880	273
Ribosomal_L22	WA_MAG_00074	1.5e-31	1674881	333
Ribosomal_L16	WA_MAG_00074	2.5e-51	1674883	414
Ribosomal_L29	WA_MAG_00074	3.4e-22	1674884	201
Ribosomal_S17	WA_MAG_00074	8.3e-30	1674885	264
Ribosomal_L14	WA_MAG_00074	2.8e-55	1674886	369
Ribosomal_S8	WA_MAG_00074	4e-50	1674890	399
Ribosomal_L6	WA_MAG_00074	2e-38	1674891	546
SecY	WA_MAG_00074	5.4e-117	1674896	1341
tRNA-synt_1c	WA_MAG_00074	4.4e-95	463393	1383
Ribosomal_S15	WA_MAG_00074	2.4e-38	293626	270
HMG-CoA_red	WA_MAG_00074	3.4e-109	1355542	2232
Rib_5-P_isom_A	WA_MAG_00074	2.7e-60	1546247	663
Ribosomal_S9	WA_MAG_00074	3.2e-48	1546249	393
Ribosomal_L13	WA_MAG_00074	1e-12	1546250	117
Ribosomal_L13	WA_MAG_00074	3e-23	492437	174
Ribosomal_L4	WA_MAG_00074	6.9e-45	149582	438
Ribosomal_L3	WA_MAG_00074	2.7e-23	149583	726
Ribosomal_S7	WA_MAG_00074	2.3e-65	149586	480
Ribosom_S12_S23	WA_MAG_00074	6.8e-45	149587	375
tRNA-synt_1c	WA_MAG_00074	6.8e-104	1559656	1668
tRNA-synt_1c	WA_MAG_00074	1.6e-74	1035065	696
tRNA-synt_1c	WA_MAG_00074	7.3e-47	682049	1005
HMG-CoA_red	WA_MAG_00074	1.4e-109	870374	2238
RNase_HII	WA_MAG_00075	3e-37	1419991	600
NDK	WA_MAG_00075	5e-50	205597	417
Adenylsucc_synt	WA_MAG_00075	2.3e-163	576469	1266
NDK	WA_MAG_00075	6.9e-49	423568	399
HMG-CoA_red	WA_MAG_00075	4e-93	1482745	1209
Ribosomal_S3Ae	WA_MAG_00075	4.3e-46	430197	789
RtcB	WA_MAG_00075	1.7e-139	81725	1308
Ribosomal_L13	WA_MAG_00075	2.1e-55	1324136	447
Ribosomal_S9	WA_MAG_00075	7.7e-49	1324137	387
Ribosomal_S2	WA_MAG_00075	6.1e-84	1324138	798
Ribosomal_L6	WA_MAG_00075	1.9e-24	95653	549
Ribosomal_S8	WA_MAG_00075	1.6e-50	95654	399
Ribosomal_L14	WA_MAG_00075	1.2e-57	95658	369
Ribosomal_S17	WA_MAG_00075	2.4e-33	95659	264
Ribosomal_L29	WA_MAG_00075	1e-18	95660	189
Ribosomal_L16	WA_MAG_00075	2.5e-56	95661	423
Ribosomal_L22	WA_MAG_00075	1.7e-24	95663	369
Ribosomal_S19	WA_MAG_00075	3.3e-40	95664	267
Ribosomal_L23	WA_MAG_00075	1.4e-31	95666	282
Ribosomal_S2	WA_MAG_00075	2.2e-74	644321	600
Ribosomal_S9	WA_MAG_00075	3.4e-49	644322	387
Ribosomal_L13	WA_MAG_00075	9.7e-56	644323	444
Ribosomal_S11	WA_MAG_00075	8.2e-43	160165	387
Ribosomal_S13	WA_MAG_00075	2e-32	160166	378
SecY	WA_MAG_00075	2.1e-106	160169	1347
tRNA-synt_1d	WA_MAG_00075	1e-49	164443	1632
eIF-6	WA_MAG_00076	9.6e-55	351098	894
RNase_HII	WA_MAG_00076	1.9e-43	351108	840
tRNA-synt_1c	WA_MAG_00076	7.9e-66	351109	1710
Ribosomal_S15	WA_MAG_00076	1.8e-16	351112	447
Ribosomal_L37ae	WA_MAG_00076	1.9e-26	1056499	369
Ribosom_S12_S23	WA_MAG_00076	5.6e-46	1056506	411
Ribosomal_S7	WA_MAG_00076	9.8e-31	1056507	633
Diphthamide_syn	WA_MAG_00076	4.7e-69	1236521	1110
Ribosomal_L16	WA_MAG_00076	1.6e-29	1236523	540
CTP-dep_RFKase	WA_MAG_00076	2.2e-25	1413565	435
Rib_5-P_isom_A	WA_MAG_00076	1.8e-45	887749	564
Ribosomal_S17e	WA_MAG_00076	4.3e-16	1070235	192
Ribosomal_L31e	WA_MAG_00076	3.6e-14	1070236	264
Ribosomal_S19e	WA_MAG_00076	3.5e-49	1070237	471
CarS-like	WA_MAG_00076	5.4e-18	718576	348
Prefoldin	WA_MAG_00076	3.2e-16	547688	522
Ribosomal_L1	WA_MAG_00076	5.6e-36	377223	645
Spt4	WA_MAG_00076	8.2e-13	377808	183
Ribosomal_S24e	WA_MAG_00076	1.5e-16	377809	375
Ribosomal_L44	WA_MAG_00076	2.2e-29	378271	282
Ribosomal_S27e	WA_MAG_00076	7.2e-20	378272	171
Ham1p_like	WA_MAG_00076	9.4e-44	36633	594
RtcB	WA_MAG_00076	2.1e-58	1269670	795
CarS-like	WA_MAG_00076	5.3e-18	218788	567
RNA_pol_Rpb6	WA_MAG_00076	4.4e-16	746114	261
FbpA	WA_MAG_00076	9.2e-67	746118	2142
HMG-CoA_red	WA_MAG_00076	1.7e-111	46068	1299
DUF357	WA_MAG_00076	9.8e-22	46070	288
Ribosomal_L13	WA_MAG_00076	1.3e-11	221989	468
Ribosomal_S9	WA_MAG_00076	6.8e-35	221990	465
RNA_pol_N	WA_MAG_00076	1.9e-30	221991	207
Ribosomal_S3Ae	WA_MAG_00076	2.3e-45	222755	903
tRNA-synt_1d	WA_MAG_00076	4.4e-119	49216	1761
Trm56	WA_MAG_00076	1.4e-37	49233	555
PTH2	WA_MAG_00076	3.2e-40	225877	372
PyrI	WA_MAG_00076	1e-33	57222	510
Adenylsucc_synt	WA_MAG_00076	7.5e-142	1116538	1344
Ribosomal_S8e	WA_MAG_00076	4.6e-18	1650467	345
Ribosomal_L21e	WA_MAG_00076	2.9e-32	1302615	294
DUF655	WA_MAG_00076	5.1e-19	1302617	573
PPS_PS	WA_MAG_00076	1.1e-51	246631	786
DNA_primase_lrg	WA_MAG_00076	8.6e-18	246635	1200
ATP-synt_D	WA_MAG_00076	3.7e-55	602462	618
ATP-synt_F	WA_MAG_00076	3e-15	602465	300
vATP-synt_AC39	WA_MAG_00076	1.2e-53	602466	1053
vATP-synt_E	WA_MAG_00076	2.1e-11	602467	558
V_ATPase_I	WA_MAG_00076	7.5e-21	602469	2181
Ribosomal_S28e	WA_MAG_00076	1e-24	1690061	243
NDK	WA_MAG_00076	1.6e-52	1690064	447
DUF359	WA_MAG_00076	2.1e-27	1170719	1086
Ribosomal_S11	WA_MAG_00076	6.5e-34	292359	384
Ribosomal_S13	WA_MAG_00076	5.3e-36	292361	510
RtcB	WA_MAG_00076	8.4e-85	513031	831
Ribosomal_S8e	WA_MAG_00076	5.3e-18	1406440	345
SecY	WA_MAG_00077	2.1e-112	526718	1362
Ribosomal_L6	WA_MAG_00077	6.4e-28	526723	375
Ribosomal_S2	WA_MAG_00077	1.8e-95	1586101	1017
RNA_pol_Rpb6	WA_MAG_00077	2.4e-16	1411438	351
Ribosomal_S15	WA_MAG_00077	7.6e-39	1060707	270
RNase_HII	WA_MAG_00077	2.7e-34	1238103	483
Ham1p_like	WA_MAG_00077	3.4e-58	371645	609
AdoHcyase	WA_MAG_00077	9e-146	371670	1389
tRNA-synt_1c	WA_MAG_00077	2.2e-76	1430776	1326
Adenylsucc_synt	WA_MAG_00077	2.8e-174	1257639	1293
Ribosomal_L16	WA_MAG_00077	2e-51	558849	414
Ribosomal_L29	WA_MAG_00077	5.9e-27	558851	198
Ribosomal_S17	WA_MAG_00077	5.8e-32	558852	231
Ribosomal_L14	WA_MAG_00077	2.9e-58	558853	369
tRNA-synt_1c	WA_MAG_00077	1e-52	401191	837
Ribosomal_S9	WA_MAG_00077	1.5e-49	1297794	489
Ribosomal_L13	WA_MAG_00077	3e-54	1297795	462
NDK	WA_MAG_00077	3.8e-55	1297804	423
tRNA-synt_His	WA_MAG_00077	5.7e-37	1654647	1089
tRNA-synt_His	WA_MAG_00077	3.4e-40	1654648	1500
TIM	WA_MAG_00077	1.8e-81	1307225	732
tRNA-synt_1c	WA_MAG_00077	1.6e-95	781458	1281
RNase_HII	WA_MAG_00077	1.9e-17	1350194	282
Rib_5-P_isom_A	WA_MAG_00077	1.3e-62	128995	729
Rib_5-P_isom_A	WA_MAG_00078	1.8e-59	913494	585
Prefoldin	WA_MAG_00078	3.1e-18	388364	495
ATP-synt_F	WA_MAG_00078	9e-16	739575	300
vATP-synt_AC39	WA_MAG_00078	1.7e-50	739576	1047
vATP-synt_E	WA_MAG_00078	2e-08	739577	564
V_ATPase_I	WA_MAG_00078	6.5e-14	739579	1263
Ribosomal_L23	WA_MAG_00078	2.4e-14	39979	264
Ribosomal_L4	WA_MAG_00078	3.4e-43	39980	864
Ribosomal_L3	WA_MAG_00078	1.1e-67	39981	858
Ribosomal_S19e	WA_MAG_00078	8.7e-34	219127	264
PTH2	WA_MAG_00078	1.1e-39	746010	363
eIF-6	WA_MAG_00078	1.2e-55	405191	663
RNA_pol_Rpb6	WA_MAG_00078	2.8e-14	582478	267
Ribosomal_S15	WA_MAG_00078	4.5e-14	950642	456
Ribosomal_L15e	WA_MAG_00078	8.6e-80	74581	591
HMG-CoA_red	WA_MAG_00078	4.3e-108	1488250	1296
Adenylsucc_synt	WA_MAG_00078	3.4e-30	964891	228
Ribosomal_S28e	WA_MAG_00078	2.6e-30	1323543	219
NDK	WA_MAG_00078	4.2e-53	1323545	447
Diphthamide_syn	WA_MAG_00078	8.2e-70	101265	1110
CarS-like	WA_MAG_00078	5.5e-13	276212	426
Ribosomal_S2	WA_MAG_00078	5.4e-22	1158929	609
Ribosomal_L16	WA_MAG_00078	1.4e-29	631578	519
Ribosomal_L1	WA_MAG_00078	6e-34	1338158	645
Ribosomal_L44	WA_MAG_00078	1.5e-29	1343912	285
AdoHcyase	WA_MAG_00078	1.4e-72	1706559	1266
DUF359	WA_MAG_00078	3.4e-28	830304	1005
Ribosomal_S11	WA_MAG_00078	1.4e-34	1361687	384
Ribosomal_S13	WA_MAG_00078	1.6e-38	1361689	468
Ribosomal_L37ae	WA_MAG_00078	3.7e-28	1188660	363
Ribosomal_S8e	WA_MAG_00078	6.4e-13	144011	129
Ham1p_like	WA_MAG_00078	1.3e-46	495143	621
Ribosomal_S19	WA_MAG_00078	1.8e-25	320425	408
